cat_id,age,gender,size,breed,user_id,rating
50747585,Baby,Female,Large,Sphynx,13978,1.96
50746586,Baby,Female,Large,Sphynx,6626,4.37
50745452,Young,Male,Medium,Sphynx,12274,3.2
50745791,Adult,Male,Small,Sphynx,7075,3.39
50747653,Baby,Male,Small,Sphynx,7310,3.34
50745063,Adult,Male,Small,Sphynx,1813,4.51
50746757,Young,Male,Medium,Sphynx,14052,3.87
50747253,Adult,Male,Large,Sphynx,8324,2.87
50745878,Young,Female,Small,Sphynx,310,1.95
50747487,Senior,Male,Small,Sphynx,6687,3.14
50745774,Senior,Male,Small,Sphynx,10954,4.56
50747397,Baby,Male,Large,Sphynx,10693,5.0
50745015,Senior,Female,Large,Sphynx,6655,3.39
50745407,Senior,Female,Small,Sphynx,3350,4.75
50746802,Adult,Male,Small,Sphynx,892,2.19
50745654,Young,Male,Small,Sphynx,3216,4.89
50747529,Young,Male,Large,Sphynx,9959,4.6
50745800,Baby,Female,Large,Sphynx,10279,4.54
50745369,Adult,Male,Large,Sphynx,498,2.69
50746255,Senior,Male,Small,Sphynx,7703,3.07
50746453,Baby,Male,Large,Sphynx,11799,4.71
50745114,Baby,Male,Large,Sphynx,3582,2.45
50745768,Senior,Male,Medium,Sphynx,11351,5.0
50746581,Young,Female,Small,Sphynx,5121,3.96
50745689,Senior,Female,Small,Sphynx,5033,4.11
50745794,Young,Male,Medium,Sphynx,6527,3.82
50746462,Adult,Female,Medium,Sphynx,7533,3.4
50747841,Baby,Female,Medium,Sphynx,10699,1.0
50747157,Senior,Male,Medium,Sphynx,5317,3.46
50746754,Young,Male,Small,Sphynx,417,5.0
50747435,Baby,Female,Small,Sphynx,13743,5.0
50746873,Young,Male,Large,Sphynx,6196,4.14
50745942,Senior,Female,Medium,Sphynx,6361,2.62
50746134,Senior,Male,Small,Sphynx,214,4.4
50747717,Adult,Male,Small,Sphynx,842,3.52
50745010,Adult,Male,Large,Sphynx,5713,3.06
50747218,Senior,Female,Medium,Sphynx,2350,3.0
50746309,Baby,Female,Large,Sphynx,14451,1.99
50747608,Adult,Male,Small,Sphynx,2381,2.31
50746240,Baby,Female,Small,Sphynx,3333,1.91
50746070,Senior,Female,Medium,Sphynx,850,2.97
50747076,Young,Female,Medium,Sphynx,13914,3.85
50746580,Senior,Male,Medium,Sphynx,5804,2.76
50745209,Young,Female,Medium,Sphynx,1962,2.25
50747117,Adult,Female,Small,Sphynx,10979,2.75
50745709,Adult,Male,Small,Sphynx,10853,3.73
50746144,Young,Male,Large,Sphynx,8271,1.81
50745193,Senior,Male,Large,Sphynx,5162,3.63
50747236,Adult,Female,Medium,Sphynx,7330,2.06
50747345,Adult,Female,Small,Sphynx,4853,2.29
50745821,Senior,Male,Large,Sphynx,12101,2.24
50746689,Young,Male,Medium,Sphynx,955,2.98
50747212,Adult,Male,Small,Sphynx,2867,3.33
50745340,Baby,Male,Large,Sphynx,6797,3.18
50746470,Senior,Male,Large,Sphynx,7168,3.93
50745052,Adult,Female,Medium,Sphynx,7123,2.98
50747312,Young,Male,Large,Sphynx,14331,5.0
50745443,Adult,Female,Small,Sphynx,14755,2.55
50745069,Baby,Male,Medium,Sphynx,6646,2.17
50745207,Young,Female,Large,Sphynx,5409,4.6
50745423,Senior,Male,Medium,Sphynx,1515,2.85
50747697,Baby,Male,Large,Sphynx,7408,5.0
50747020,Adult,Female,Small,Sphynx,3223,3.19
50746860,Young,Male,Small,Sphynx,8908,2.18
50745701,Young,Male,Large,Sphynx,1788,5.0
50745249,Young,Male,Small,Sphynx,14742,1.83
50746762,Baby,Male,Medium,Sphynx,14601,4.72
50746455,Young,Female,Large,Sphynx,161,4.46
50745520,Young,Male,Medium,Sphynx,9803,4.01
50746106,Senior,Male,Medium,Sphynx,8657,3.62
50747249,Young,Female,Medium,Sphynx,8620,2.91
50745533,Young,Female,Medium,Sphynx,4175,1.18
50744849,Adult,Female,Medium,Sphynx,11233,4.37
50747709,Senior,Female,Medium,Sphynx,7947,2.91
50746046,Young,Male,Medium,Sphynx,970,5.0
50747075,Adult,Male,Small,Sphynx,9619,3.45
50745257,Senior,Female,Medium,Sphynx,6553,3.26
50745512,Young,Female,Medium,Sphynx,6337,3.53
50745652,Senior,Female,Small,Sphynx,11037,3.23
50745931,Senior,Female,Large,Sphynx,5396,3.56
50745041,Senior,Female,Large,Sphynx,3749,4.8
50745125,Senior,Male,Small,Sphynx,10714,5.0
50745073,Senior,Female,Medium,Sphynx,1234,3.21
50747572,Adult,Female,Medium,Sphynx,1424,4.49
50747703,Young,Female,Large,Sphynx,14600,3.43
50744938,Young,Female,Small,Sphynx,4820,2.45
50746429,Baby,Female,Large,Sphynx,13054,3.67
50747411,Baby,Male,Medium,Sphynx,11429,4.67
50746448,Adult,Male,Medium,Sphynx,9069,4.76
50745518,Senior,Female,Medium,Sphynx,3927,1.78
50746702,Baby,Female,Large,Sphynx,13476,4.58
50747623,Senior,Male,Medium,Sphynx,5775,2.54
50747705,Young,Male,Medium,Sphynx,2928,3.19
50747429,Adult,Male,Small,Sphynx,14130,3.23
50746241,Baby,Female,Large,Sphynx,13622,4.57
50746212,Baby,Female,Medium,Sphynx,7441,4.69
50744946,Adult,Female,Medium,Sphynx,3444,2.56
50746929,Senior,Female,Medium,Sphynx,4866,2.27
50745441,Young,Female,Medium,Sphynx,5901,3.45
50746598,Young,Male,Medium,Sphynx,4555,4.26
50746165,Young,Male,Small,Sphynx,7524,3.44
50745484,Adult,Male,Medium,Sphynx,9231,4.05
50745542,Baby,Female,Large,Sphynx,11455,2.89
50745068,Baby,Male,Small,Sphynx,13239,4.76
50746539,Senior,Female,Medium,Sphynx,3208,1.75
50745852,Baby,Male,Small,Sphynx,6464,3.42
50746414,Senior,Male,Small,Sphynx,5154,4.11
50745618,Baby,Male,Small,Sphynx,14178,3.94
50746572,Adult,Male,Large,Sphynx,539,4.77
50747668,Baby,Male,Small,Sphynx,12759,4.79
50747070,Senior,Male,Medium,Sphynx,888,2.45
50747636,Senior,Female,Small,Sphynx,14970,3.28
50745306,Baby,Female,Medium,Sphynx,9658,4.48
50747493,Senior,Female,Large,Sphynx,14096,3.71
50745935,Senior,Female,Medium,Sphynx,11300,5.0
50746113,Young,Female,Small,Sphynx,1023,2.55
50747765,Senior,Male,Medium,Sphynx,2177,3.59
50746422,Baby,Male,Large,Sphynx,4302,3.51
50746049,Young,Male,Large,Sphynx,2780,2.02
50745054,Senior,Male,Large,Sphynx,5121,3.06
50744854,Adult,Male,Small,Sphynx,6734,4.26
50747814,Senior,Male,Medium,Sphynx,7390,5.0
50745264,Adult,Male,Small,Sphynx,7728,3.63
50746530,Young,Male,Small,Sphynx,4044,2.61
50746621,Young,Female,Large,Sphynx,14364,2.0
50747481,Senior,Male,Small,Sphynx,10810,3.36
50747161,Adult,Female,Large,Sphynx,9892,5.0
50745479,Adult,Female,Large,Sphynx,4595,4.78
50746120,Baby,Male,Large,Sphynx,4788,4.49
50746482,Baby,Male,Medium,Sphynx,5471,2.97
50745351,Baby,Female,Small,Sphynx,6993,3.72
50745439,Young,Female,Small,Sphynx,13707,4.52
50747554,Senior,Female,Large,Sphynx,9580,4.67
50747476,Baby,Male,Large,Sphynx,2141,3.03
50747206,Baby,Male,Small,Sphynx,5453,4.23
50747485,Senior,Female,Small,Sphynx,8997,1.57
50745360,Baby,Male,Large,Sphynx,13662,2.53
50747635,Baby,Male,Medium,Sphynx,3956,3.79
50745415,Baby,Female,Large,Sphynx,8213,3.13
50747567,Young,Female,Medium,Sphynx,3745,2.25
50745939,Young,Female,Medium,Sphynx,6909,5.0
50746789,Baby,Female,Small,Sphynx,10868,3.35
50746290,Senior,Male,Medium,Sphynx,2700,5.0
50746426,Senior,Female,Medium,Sphynx,13145,1.59
50747438,Adult,Male,Medium,Sphynx,154,2.61
50745806,Senior,Female,Large,Sphynx,2692,4.33
50745860,Baby,Female,Small,Sphynx,8464,1.73
50747750,Adult,Male,Medium,Sphynx,2605,3.66
50745200,Young,Female,Medium,Sphynx,9309,3.91
50745578,Young,Female,Large,Sphynx,6657,3.01
50746626,Adult,Female,Medium,Sphynx,1547,4.08
50746450,Young,Female,Small,Sphynx,4328,4.88
50745101,Senior,Male,Medium,Sphynx,10115,3.59
50747613,Baby,Female,Medium,Sphynx,1561,3.03
50747484,Baby,Male,Large,Sphynx,12880,3.69
50747584,Senior,Female,Small,Sphynx,13799,1.98
50747225,Adult,Male,Small,Sphynx,1826,3.28
50745871,Senior,Female,Large,Sphynx,14752,4.08
50747250,Young,Female,Medium,Sphynx,7894,4.07
50745811,Young,Male,Medium,Sphynx,13260,2.41
50747832,Baby,Female,Small,Sphynx,8190,3.67
50745661,Young,Female,Medium,Sphynx,4941,2.77
50747558,Baby,Female,Large,Sphynx,4989,4.31
50747167,Senior,Female,Small,Sphynx,3899,2.39
50745298,Young,Male,Medium,Sphynx,12424,3.45
50745304,Young,Female,Medium,Sphynx,11415,3.69
50747186,Baby,Male,Small,Sphynx,3323,4.02
50747530,Senior,Female,Small,Sphynx,9802,2.54
50745223,Baby,Male,Small,Sphynx,14660,1.94
50746733,Baby,Male,Small,Sphynx,11459,3.61
50746674,Baby,Female,Large,Sphynx,13211,4.42
50747150,Adult,Female,Medium,Sphynx,14593,3.7
50746348,Young,Male,Medium,Sphynx,1980,2.91
50745647,Young,Male,Large,Sphynx,9636,2.52
50747280,Adult,Female,Small,Sphynx,13874,3.69
50745598,Senior,Female,Medium,Sphynx,11793,4.92
50747357,Adult,Male,Medium,Sphynx,1980,4.24
50746095,Young,Male,Medium,Sphynx,8038,1.94
50745711,Baby,Male,Large,Sphynx,8472,1.76
50746906,Young,Female,Large,Sphynx,4109,4.43
50746252,Senior,Male,Large,Sphynx,9645,4.06
50747202,Senior,Male,Small,Sphynx,14150,2.51
50747129,Young,Female,Small,Sphynx,6137,3.65
50747700,Senior,Female,Small,Sphynx,14628,4.71
50746015,Adult,Female,Small,Sphynx,6202,3.59
50745384,Baby,Female,Small,Sphynx,7590,3.74
50746946,Young,Female,Large,Sphynx,10379,3.25
50746097,Adult,Male,Large,Sphynx,7322,4.87
50746608,Baby,Male,Small,Sphynx,9714,3.26
50746607,Young,Female,Large,Sphynx,5549,3.12
50746131,Young,Male,Medium,Sphynx,678,1.14
50747263,Senior,Female,Medium,Sphynx,9307,4.35
50747369,Young,Female,Large,Sphynx,13875,4.01
50746185,Adult,Male,Large,Sphynx,13659,2.99
50746367,Senior,Male,Large,Sphynx,10160,4.96
50747736,Young,Male,Small,Sphynx,14357,3.76
50747528,Adult,Male,Small,Sphynx,10113,4.23
50747036,Senior,Female,Large,Sphynx,11414,1.78
50747262,Senior,Female,Small,Sphynx,13967,2.04
50746519,Baby,Female,Small,Sphynx,13447,5.0
50746128,Baby,Female,Medium,Sphynx,10390,1.53
50745277,Baby,Female,Small,Sphynx,2974,2.9
50746569,Baby,Male,Small,Sphynx,10283,4.43
50745079,Senior,Female,Small,Sphynx,14445,3.43
50747189,Senior,Male,Large,Sphynx,13312,2.95
50744951,Senior,Male,Large,Sphynx,7159,1.28
50747116,Senior,Male,Large,Sphynx,1163,3.32
50745005,Young,Male,Large,Sphynx,8007,5.0
50745130,Baby,Female,Large,Sphynx,10565,3.14
50745094,Adult,Male,Small,Sphynx,4164,2.99
50747425,Adult,Female,Small,Sphynx,10371,3.81
50746806,Senior,Female,Small,Sphynx,8351,2.79
50746130,Adult,Male,Small,Sphynx,13263,4.18
50745586,Baby,Female,Small,Sphynx,776,3.07
50746048,Baby,Female,Small,Sphynx,3745,4.03
50747261,Senior,Female,Medium,Sphynx,9066,4.34
50746233,Young,Male,Large,Sphynx,4796,2.68
50747175,Baby,Male,Small,Sphynx,6162,3.03
50745832,Adult,Female,Large,Sphynx,12699,5.0
50745681,Adult,Male,Large,Sphynx,744,3.94
50745991,Senior,Male,Medium,Sphynx,7076,2.99
50746063,Young,Male,Medium,Sphynx,6344,5.0
50746585,Adult,Female,Medium,Sphynx,3125,5.0
50747242,Adult,Female,Small,Sphynx,2001,3.5
50745303,Senior,Female,Small,Sphynx,12333,4.15
50746151,Young,Male,Large,Sphynx,585,3.43
50746277,Young,Female,Small,Sphynx,2780,4.88
50744999,Senior,Male,Large,Sphynx,7356,4.36
50746753,Adult,Male,Medium,Sphynx,2733,2.2
50747201,Baby,Female,Small,Sphynx,2176,4.23
50745519,Adult,Male,Medium,Sphynx,5644,2.99
50747690,Baby,Female,Large,Sphynx,10822,5.0
50746714,Adult,Female,Large,Sphynx,4953,5.0
50745080,Adult,Male,Large,Sphynx,14,3.13
50747759,Baby,Male,Medium,Sphynx,591,4.15
50745933,Senior,Female,Small,Sphynx,13479,2.93
50747712,Adult,Female,Large,Sphynx,10572,3.18
50744942,Young,Male,Medium,Sphynx,5135,3.72
50745157,Baby,Female,Small,Sphynx,5033,1.61
50745865,Adult,Female,Small,Sphynx,2145,3.57
50747588,Baby,Male,Large,Sphynx,5971,3.79
50745609,Senior,Male,Large,Sphynx,5471,3.57
50746186,Young,Male,Large,Sphynx,216,1.51
50745103,Senior,Male,Small,Sphynx,12493,4.5
50746293,Young,Female,Large,Sphynx,9334,3.67
50747676,Senior,Female,Small,Sphynx,11115,5.0
50745037,Adult,Female,Large,Sphynx,6088,1.26
50746617,Young,Female,Medium,Sphynx,5398,4.07
50747683,Senior,Female,Large,Sphynx,10401,4.62
50746577,Senior,Male,Medium,Sphynx,9184,2.94
50745021,Adult,Female,Small,Sphynx,4338,5.0
50747764,Adult,Male,Medium,Sphynx,5466,3.16
50745182,Young,Female,Small,Sphynx,4785,2.83
50745941,Baby,Male,Small,Sphynx,3447,3.13
50746385,Senior,Female,Medium,Sphynx,5656,3.69
50745590,Adult,Female,Large,Sphynx,71,3.2
50747597,Senior,Female,Medium,Sphynx,6310,2.26
50745504,Adult,Male,Large,Sphynx,8006,2.2
50745322,Adult,Male,Large,Sphynx,12373,3.76
50746980,Young,Female,Medium,Sphynx,9898,3.88
50745713,Senior,Male,Small,Sphynx,4382,2.86
50746295,Senior,Female,Medium,Sphynx,13610,4.27
50747794,Baby,Male,Small,Sphynx,3325,3.13
50745391,Young,Male,Small,Sphynx,2194,3.26
50746862,Senior,Female,Small,Sphynx,1628,4.76
50747550,Adult,Male,Small,Sphynx,8856,4.84
50745584,Young,Female,Medium,Sphynx,2725,4.4
50747257,Baby,Male,Small,Sphynx,14178,3.0
50747479,Adult,Female,Small,Sphynx,11581,2.64
50747408,Adult,Female,Large,Sphynx,750,3.15
50747134,Baby,Male,Medium,Sphynx,10995,4.01
50746751,Adult,Female,Large,Sphynx,2533,1.1
50745632,Senior,Female,Medium,Sphynx,13575,2.23
50746962,Baby,Male,Small,Sphynx,13093,3.92
50746288,Senior,Male,Medium,Sphynx,12067,3.46
50745089,Adult,Male,Large,Sphynx,1344,3.31
50745671,Young,Male,Small,Sphynx,11833,3.22
50745966,Baby,Female,Medium,Sphynx,10048,2.8
50747562,Young,Male,Large,Sphynx,12010,2.65
50745468,Young,Female,Large,Sphynx,13184,4.08
50745189,Young,Female,Small,Sphynx,8254,3.3
50745120,Senior,Female,Medium,Sphynx,12906,4.24
50746625,Young,Female,Large,Sphynx,6819,4.19
50747122,Baby,Female,Small,Sphynx,3351,3.02
50745497,Senior,Male,Medium,Sphynx,14010,3.29
50746055,Senior,Female,Small,Sphynx,13118,2.96
50745680,Senior,Male,Small,Sphynx,2347,2.54
50747466,Young,Male,Medium,Sphynx,14248,3.97
50747430,Baby,Male,Small,Sphynx,13121,5.0
50747192,Young,Female,Small,Sphynx,8191,1.79
50746551,Baby,Female,Medium,Sphynx,13176,4.22
50746865,Senior,Female,Small,Sphynx,132,4.21
50745818,Young,Female,Small,Sphynx,7468,3.78
50745287,Baby,Male,Medium,Sphynx,10211,4.57
50745459,Baby,Female,Small,Sphynx,3409,2.74
50746316,Adult,Female,Medium,Sphynx,5563,4.98
50746620,Adult,Male,Large,Sphynx,5008,2.37
50747359,Adult,Male,Small,Sphynx,10683,1.99
50746086,Young,Female,Small,Sphynx,11889,1.61
50747837,Senior,Male,Large,Sphynx,7468,4.69
50747394,Baby,Male,Small,Sphynx,3651,3.86
50745389,Adult,Female,Small,Sphynx,2591,2.04
50747052,Young,Female,Medium,Sphynx,1019,4.02
50746465,Baby,Female,Medium,Sphynx,8411,1.97
50745105,Baby,Male,Large,Sphynx,2552,2.47
50746239,Adult,Male,Large,Sphynx,2080,1.7
50747195,Adult,Male,Small,Sphynx,8544,3.2
50746657,Adult,Female,Large,Sphynx,4090,2.22
50745195,Baby,Male,Large,Sphynx,3331,3.01
50745917,Baby,Female,Large,Sphynx,10417,3.14
50745050,Senior,Female,Small,Sphynx,6917,3.7
50745455,Baby,Female,Medium,Sphynx,560,1.54
50746932,Baby,Female,Medium,Sphynx,2464,2.59
50746941,Young,Male,Medium,Sphynx,11202,3.93
50746340,Young,Male,Small,Sphynx,10230,2.65
50745977,Baby,Female,Large,Sphynx,2811,4.77
50747722,Young,Male,Medium,Sphynx,8491,3.94
50746920,Senior,Female,Medium,Sphynx,7266,2.43
50744899,Baby,Female,Small,Sphynx,7305,2.59
50747325,Baby,Female,Small,Sphynx,5626,4.37
50745653,Young,Female,Medium,Sphynx,6069,3.56
50747037,Adult,Male,Large,Sphynx,11471,3.55
50745403,Senior,Male,Small,Sphynx,12617,2.53
50747785,Baby,Female,Small,Sphynx,5361,4.89
50745071,Senior,Male,Medium,Sphynx,3423,2.68
50747351,Senior,Male,Large,Sphynx,13485,5.0
50746563,Senior,Female,Small,Sphynx,9026,2.92
50747021,Young,Female,Small,Sphynx,3846,3.61
50746292,Adult,Male,Medium,Sphynx,13112,2.04
50746076,Young,Female,Small,Sphynx,3854,4.21
50745913,Senior,Female,Large,Sphynx,1383,4.5
50747691,Senior,Female,Large,Sphynx,4340,3.32
50745879,Baby,Female,Medium,Sphynx,14565,3.47
50745731,Young,Male,Large,Sphynx,10353,3.15
50745895,Young,Female,Large,Sphynx,1323,3.14
50745549,Adult,Female,Medium,Sphynx,8490,4.61
50745266,Adult,Male,Medium,Sphynx,11059,4.23
50744911,Baby,Male,Medium,Sphynx,4620,1.94
50747091,Senior,Male,Small,Sphynx,7460,2.07
50747377,Baby,Male,Large,Sphynx,8987,4.48
50747681,Adult,Female,Medium,Sphynx,10966,1.27
50747248,Adult,Male,Large,Sphynx,6178,3.76
50747805,Baby,Male,Medium,Sphynx,9215,3.28
50747423,Young,Male,Medium,Sphynx,9773,3.98
50746934,Baby,Male,Large,Sphynx,3255,2.6
50745782,Senior,Male,Medium,Sphynx,8706,3.64
50745462,Baby,Female,Small,Sphynx,12948,3.27
50747361,Young,Female,Medium,Sphynx,6415,4.49
50746038,Senior,Female,Small,Sphynx,5769,3.26
50746909,Young,Male,Small,Sphynx,10904,3.68
50745874,Senior,Male,Medium,Sphynx,12301,3.96
50746347,Senior,Female,Medium,Sphynx,3652,5.0
50746418,Young,Male,Medium,Sphynx,882,2.93
50746972,Senior,Female,Small,Sphynx,12090,3.17
50746886,Young,Female,Small,Sphynx,6223,4.56
50746237,Young,Female,Small,Sphynx,978,3.26
50745121,Senior,Male,Medium,Sphynx,2417,4.33
50746307,Senior,Female,Large,Sphynx,4569,3.28
50746345,Young,Male,Medium,Sphynx,9756,3.77
50747124,Adult,Male,Small,Sphynx,2055,3.18
50747680,Adult,Female,Small,Sphynx,4313,2.0
50747565,Adult,Male,Small,Sphynx,8453,2.95
50745395,Baby,Female,Large,Sphynx,5917,4.14
50745676,Senior,Male,Small,Sphynx,14565,2.17
50745804,Senior,Female,Medium,Sphynx,3003,3.76
50745438,Senior,Female,Large,Sphynx,12639,4.6
50747293,Senior,Male,Large,Sphynx,11263,3.69
50745644,Baby,Male,Medium,Sphynx,10549,2.42
50746978,Senior,Female,Large,Sphynx,3595,4.24
50747827,Adult,Male,Small,Sphynx,12669,3.62
50747561,Senior,Female,Small,Sphynx,12870,3.89
50745282,Senior,Male,Small,Sphynx,86,4.6
50745350,Young,Male,Small,Sphynx,5363,3.3
50744918,Senior,Male,Small,Sphynx,4184,3.17
50747323,Senior,Male,Large,Sphynx,10186,4.85
50745491,Senior,Female,Large,Sphynx,14272,3.41
50745364,Baby,Male,Medium,Sphynx,14337,4.7
50746329,Adult,Female,Large,Sphynx,8207,2.15
50747050,Adult,Female,Medium,Sphynx,9622,4.06
50746336,Young,Female,Small,Sphynx,1435,2.12
50745496,Adult,Female,Small,Sphynx,11153,3.79
50747658,Baby,Female,Small,Sphynx,7423,4.53
50746380,Senior,Female,Large,Sphynx,5377,4.39
50746265,Baby,Female,Large,Sphynx,8127,3.86
50746493,Baby,Male,Medium,Sphynx,1636,3.41
50745472,Senior,Female,Small,Sphynx,7547,4.7
50747383,Baby,Female,Large,Sphynx,594,2.48
50746349,Senior,Female,Large,Sphynx,1540,3.65
50747783,Young,Female,Large,Sphynx,11834,4.19
50745324,Baby,Female,Medium,Sphynx,2508,1.84
50746769,Young,Female,Medium,Sphynx,11370,3.68
50745955,Young,Male,Large,Sphynx,1885,4.22
50747405,Adult,Male,Small,Sphynx,12240,4.27
50745930,Senior,Female,Medium,Sphynx,2536,2.64
50745280,Adult,Male,Large,Sphynx,14427,3.47
50746559,Young,Male,Large,Sphynx,14775,3.7
50747285,Young,Female,Medium,Sphynx,13514,3.96
50745698,Senior,Female,Large,Sphynx,7868,2.58
50746825,Young,Male,Medium,Sphynx,10844,3.37
50745008,Adult,Female,Large,Sphynx,1387,2.63
50744901,Adult,Male,Small,Sphynx,12538,2.39
50745453,Young,Male,Large,Sphynx,10333,2.72
50745372,Senior,Male,Medium,Sphynx,3374,5.0
50747629,Baby,Female,Large,Sphynx,1995,5.0
50744891,Baby,Male,Large,Sphynx,2281,2.53
50746725,Adult,Male,Large,Sphynx,8528,2.8
50745853,Adult,Male,Large,Sphynx,9536,2.15
50745700,Adult,Female,Large,Sphynx,12303,4.59
50745859,Adult,Male,Medium,Sphynx,1473,4.41
50744890,Baby,Male,Small,Sphynx,5271,4.14
50745561,Young,Female,Large,Sphynx,1015,3.27
50747232,Baby,Male,Large,Sphynx,5373,2.23
50747494,Baby,Female,Small,Sphynx,9992,2.8
50747088,Adult,Female,Medium,Sphynx,14312,1.31
50746001,Adult,Female,Large,Sphynx,12108,3.02
50745474,Adult,Male,Medium,Sphynx,6856,3.36
50746180,Senior,Female,Large,Sphynx,8266,4.01
50746969,Adult,Female,Small,Sphynx,13120,2.41
50747444,Senior,Female,Large,Sphynx,13922,5.0
50746278,Baby,Female,Small,Sphynx,458,1.0
50744867,Baby,Female,Small,Sphynx,11375,1.8
50747807,Senior,Female,Medium,Sphynx,11335,4.57
50745061,Senior,Male,Medium,Sphynx,7502,2.61
50747660,Young,Female,Small,Sphynx,7044,3.62
50745118,Young,Female,Medium,Sphynx,1543,2.86
50746999,Senior,Male,Medium,Sphynx,3075,3.61
50746322,Baby,Male,Small,Sphynx,8573,2.76
50746077,Adult,Male,Small,Sphynx,12448,4.36
50746435,Adult,Male,Medium,Sphynx,7071,3.22
50745841,Young,Female,Medium,Sphynx,9868,3.55
50746982,Young,Female,Large,Sphynx,6842,3.17
50745203,Adult,Female,Large,Sphynx,3207,3.02
50746299,Baby,Male,Large,Sphynx,2984,4.64
50746835,Adult,Female,Large,Sphynx,9704,4.98
50746513,Baby,Male,Large,Sphynx,3738,2.87
50747176,Senior,Female,Medium,Sphynx,14884,2.6
50746492,Senior,Female,Small,Sphynx,4034,4.32
50746677,Baby,Male,Medium,Sphynx,8003,2.8
50745956,Adult,Male,Large,Sphynx,8318,2.51
50746688,Adult,Male,Small,Sphynx,8820,2.35
50746159,Senior,Male,Large,Sphynx,2720,3.69
50747471,Baby,Male,Medium,Sphynx,6099,3.62
50745139,Senior,Male,Medium,Sphynx,4895,2.23
50746155,Senior,Male,Small,Sphynx,4563,3.54
50745779,Adult,Male,Large,Sphynx,4080,3.04
50745082,Young,Male,Small,Sphynx,4462,4.12
50746274,Senior,Female,Medium,Sphynx,14473,4.68
50745424,Young,Male,Large,Sphynx,5599,1.37
50747748,Adult,Female,Small,Sphynx,13423,4.83
50746796,Young,Female,Small,Sphynx,2569,3.84
50746176,Baby,Male,Small,Sphynx,5831,4.19
50746571,Young,Female,Large,Sphynx,294,3.99
50746514,Young,Male,Large,Sphynx,2611,4.21
50745192,Adult,Female,Small,Sphynx,4257,2.51
50747587,Baby,Male,Large,Sphynx,3674,4.19
50746062,Senior,Female,Medium,Sphynx,57,5.0
50745191,Adult,Male,Small,Sphynx,13958,3.93
50746360,Adult,Female,Medium,Sphynx,4194,3.51
50747389,Senior,Male,Small,Sphynx,1865,3.0
50745485,Senior,Male,Small,Sphynx,9146,3.95
50747677,Young,Male,Large,Sphynx,11624,4.5
50745786,Young,Female,Small,Sphynx,6793,1.61
50746304,Adult,Male,Large,Sphynx,1156,3.23
50745499,Senior,Male,Large,Sphynx,13198,3.07
50747544,Young,Female,Medium,Sphynx,283,1.64
50747735,Young,Female,Medium,Sphynx,9042,3.36
50746078,Young,Male,Medium,Sphynx,1293,4.66
50747309,Baby,Female,Large,Sphynx,6579,5.0
50745489,Baby,Female,Small,Sphynx,12875,4.55
50745967,Young,Female,Large,Sphynx,5594,3.83
50745952,Senior,Female,Large,Sphynx,6224,3.34
50747492,Baby,Female,Small,Sphynx,3239,5.0
50746782,Adult,Female,Medium,Sphynx,508,3.57
50745380,Adult,Female,Medium,Sphynx,10972,3.63
50745890,Baby,Male,Medium,Sphynx,9107,3.29
50747825,Senior,Male,Medium,Sphynx,8935,2.72
50747217,Senior,Male,Small,Sphynx,2701,4.18
50747051,Young,Male,Small,Sphynx,6167,1.37
50747180,Senior,Female,Small,Sphynx,915,4.65
50747004,Baby,Male,Small,Sphynx,10493,2.96
50745643,Adult,Female,Small,Sphynx,8203,4.7
50745628,Adult,Female,Large,Sphynx,2522,2.87
50747536,Adult,Male,Medium,Sphynx,2044,4.47
50746882,Adult,Female,Large,Sphynx,6200,4.97
50745630,Adult,Female,Medium,Sphynx,12335,4.7
50747025,Adult,Male,Small,Sphynx,11400,3.04
50747310,Young,Female,Small,Sphynx,13381,5.0
50746855,Baby,Female,Large,Sphynx,8218,3.33
50745556,Young,Male,Small,Sphynx,1805,2.9
50745645,Baby,Male,Small,Sphynx,11677,2.75
50746850,Senior,Female,Large,Sphynx,13780,1.0
50747603,Young,Female,Large,Sphynx,6384,4.26
50744965,Young,Female,Small,Sphynx,1505,1.95
50746650,Young,Female,Medium,Sphynx,4923,3.02
50747128,Senior,Male,Small,Sphynx,7943,3.54
50746989,Senior,Male,Large,Sphynx,12411,2.04
50745460,Adult,Male,Medium,Sphynx,13065,3.07
50745248,Baby,Male,Large,Sphynx,4172,3.18
50745999,Senior,Male,Medium,Sphynx,3288,2.29
50745910,Adult,Male,Large,Sphynx,14614,2.75
50745975,Baby,Male,Small,Sphynx,8691,2.41
50747747,Adult,Female,Small,Sphynx,11633,1.34
50745339,Young,Female,Medium,Sphynx,5818,4.51
50745903,Young,Female,Small,Sphynx,4489,3.14
50745167,Baby,Male,Small,Sphynx,2196,2.38
50745184,Baby,Female,Large,Sphynx,12758,3.9
50747198,Senior,Male,Large,Sphynx,11876,1.86
50747108,Young,Male,Medium,Sphynx,1308,3.34
50745624,Young,Female,Small,Sphynx,14866,4.84
50747209,Young,Male,Medium,Sphynx,4128,4.58
50745141,Baby,Female,Large,Sphynx,7984,3.23
50746303,Baby,Male,Medium,Sphynx,14716,4.25
50747215,Young,Male,Small,Sphynx,9942,2.52
50745145,Young,Male,Medium,Sphynx,3777,2.28
50746079,Adult,Female,Medium,Sphynx,9711,3.58
50747413,Senior,Female,Medium,Sphynx,10802,5.0
50746498,Adult,Male,Medium,Sphynx,1911,1.73
