cat_id,type,age,gender,size,coat,breed,user_id,rating
44403075,Cat,Young,Female,Medium,Short,American Shorthair,10114,3.38
44403068,Cat,Young,Female,Medium,Short,American Shorthair,14008,4.59
44399483,Cat,Adult,Female,Medium,Short,American Shorthair,11088,3.23
44397417,Cat,Senior,Female,Small,Short,American Shorthair,14394,4.74
44393372,Cat,Adult,Male,Small,Short,American Shorthair,13647,3.31
44388378,Cat,Young,Male,Medium,Short,American Shorthair,6721,3.22
44387896,Cat,Adult,Female,Small,Short,American Shorthair,5481,5.0
44383053,Cat,Baby,Female,Medium,Short,American Shorthair,10117,4.9
44378298,Cat,Young,Female,Medium,Short,American Shorthair,3408,2.68
44378157,Cat,Adult,Male,Medium,Short,American Shorthair,6479,2.29
44366471,Cat,Senior,Male,Small,Short,American Shorthair,4956,2.91
44364802,Cat,Adult,Male,Medium,Short,American Shorthair,9197,5.0
44364792,Cat,Baby,Male,Small,Short,American Shorthair,9116,5.0
44364764,Cat,Baby,Female,Medium,Short,American Shorthair,12490,1.87
44364768,Cat,Baby,Male,Small,Short,American Shorthair,8771,3.46
44359894,Cat,Young,Female,Large,Short,American Shorthair,1669,4.59
44358173,Cat,Young,Male,Medium,Short,American Shorthair,6724,3.02
44357661,Cat,Young,Female,Medium,Short,American Shorthair,5647,3.73
44357068,Cat,Young,Male,Medium,Short,American Shorthair,7133,4.41
44352713,Cat,Young,Female,Medium,Short,American Shorthair,2846,2.11
44350727,Cat,Baby,Female,Small,Short,American Shorthair,6428,3.2
44350344,Cat,Adult,Female,Medium,Short,American Shorthair,9166,4.22
44348227,Cat,Young,Male,Medium,Short,American Shorthair,14829,2.86
44345539,Cat,Young,Male,Large,Short,American Shorthair,723,3.28
44345380,Cat,Young,Female,Medium,Short,American Shorthair,5601,3.69
44345375,Cat,Young,Male,Medium,Short,American Shorthair,10359,3.22
44344977,Cat,Young,Female,Small,Short,American Shorthair,5902,3.26
44338772,Cat,Adult,Male,Medium,Short,American Shorthair,14306,4.12
44338728,Cat,Adult,Male,Medium,Short,American Shorthair,5316,4.37
44337277,Cat,Young,Male,Medium,Short,American Shorthair,3504,3.85
44333967,Cat,Baby,Female,Medium,Short,American Shorthair,8666,5.0
44332180,Cat,Adult,Male,Medium,Short,American Shorthair,10145,3.59
44329720,Cat,Young,Female,Medium,Short,American Shorthair,9454,2.92
44329430,Cat,Adult,Male,Medium,Short,American Shorthair,4308,3.34
44323099,Cat,Baby,Female,Small,Short,American Shorthair,11343,2.06
44322620,Cat,Young,Female,Medium,Short,American Shorthair,921,4.21
44317856,Cat,Adult,Female,Medium,Short,American Shorthair,14656,2.73
44315259,Cat,Baby,Male,Medium,Short,American Shorthair,4157,3.12
44311594,Cat,Baby,Female,Small,Short,American Shorthair,10419,2.63
44311375,Cat,Baby,Male,Small,Short,American Shorthair,5084,3.78
44309372,Cat,Young,Male,Medium,Medium,American Shorthair,7076,3.26
44308223,Cat,Young,Female,Medium,Short,American Shorthair,6317,3.65
44308222,Cat,Young,Male,Medium,Short,American Shorthair,14162,5.0
44308216,Cat,Adult,Female,Medium,Short,American Shorthair,11678,3.22
44308197,Cat,Adult,Female,Medium,Short,American Shorthair,7481,2.36
44308187,Cat,Baby,Male,Medium,Short,American Shorthair,8117,3.74
44308179,Cat,Young,Female,Medium,Short,American Shorthair,1842,2.03
44308172,Cat,Senior,Male,Medium,Short,American Shorthair,6718,2.36
44308166,Cat,Adult,Female,Medium,Short,American Shorthair,11324,3.36
44308159,Cat,Adult,Female,Medium,Short,American Shorthair,1316,1.99
44308127,Cat,Adult,Male,Medium,Short,American Shorthair,8910,3.93
44308118,Cat,Adult,Male,Medium,Short,American Shorthair,3092,3.5
44307507,Cat,Young,Male,Medium,Short,American Shorthair,439,4.13
44303901,Cat,Adult,Female,Medium,Short,American Shorthair,11678,4.49
44303389,Cat,Baby,Male,Medium,Short,American Shorthair,1262,2.26
44303312,Cat,Baby,Male,Medium,Short,American Shorthair,12084,2.82
44302933,Cat,Young,Female,Small,Short,American Shorthair,8547,3.95
44300584,Cat,Young,Male,Medium,Short,American Shorthair,13323,4.34
44300359,Cat,Adult,Female,Medium,Short,American Shorthair,9068,4.04
44300364,Cat,Adult,Female,Medium,Short,American Shorthair,1924,3.02
44300224,Cat,Adult,Male,Medium,Short,American Shorthair,5482,3.76
44300216,Cat,Adult,Female,Medium,Short,American Shorthair,7407,3.33
44287599,Cat,Young,Male,Medium,Short,American Shorthair,7032,4.78
44286101,Cat,Young,Female,Medium,Short,American Shorthair,7723,3.28
44284574,Cat,Baby,Male,Small,Short,American Shorthair,1213,4.12
44284468,Cat,Baby,Female,Small,Short,American Shorthair,7528,4.5
44276860,Cat,Adult,Male,Medium,Short,American Shorthair,14260,2.33
44276775,Cat,Baby,Male,Small,Short,American Shorthair,11421,5.0
44275244,Cat,Adult,Male,Large,Short,American Shorthair,10356,4.16
44271005,Cat,Young,Female,Small,Short,American Shorthair,11716,5.0
44268109,Cat,Young,Female,Medium,Short,American Shorthair,6895,2.86
44268041,Cat,Young,Female,Medium,Short,American Shorthair,12830,1.56
44264784,Cat,Young,Male,Medium,Short,American Shorthair,6934,4.29
44263508,Cat,Baby,Female,Medium,Short,American Shorthair,1107,4.21
44263497,Cat,Adult,Male,Large,Short,American Shorthair,11672,4.91
44261312,Cat,Young,Female,Medium,Short,American Shorthair,2575,3.55
44260516,Cat,Young,Male,Medium,Short,American Shorthair,9653,4.45
44259776,Cat,Baby,Female,Medium,Short,American Shorthair,13108,4.49
44259187,Cat,Young,Female,Small,Short,American Shorthair,6134,4.1
44258842,Cat,Young,Female,Small,Short,American Shorthair,13440,4.73
44257387,Cat,Baby,Female,Small,Short,American Shorthair,6035,2.51
44257345,Cat,Young,Female,Small,Short,American Shorthair,2824,2.75
44257303,Cat,Adult,Female,Medium,Short,American Shorthair,6282,3.15
44257206,Cat,Adult,Female,Medium,Short,American Shorthair,12240,4.43
44248143,Cat,Young,Male,Medium,Hairless,American Shorthair,3497,5.0
44245732,Cat,Adult,Male,Medium,Short,American Shorthair,3970,4.25
44242354,Cat,Young,Male,Large,Short,American Shorthair,9371,2.38
44239127,Cat,Young,Female,Large,Short,American Shorthair,7539,2.8
44238774,Cat,Baby,Male,Small,Short,American Shorthair,7078,4.59
44235097,Cat,Young,Female,Small,Short,American Shorthair,3201,3.46
44233381,Cat,Adult,Male,Medium,Short,American Shorthair,7456,3.08
44233082,Cat,Young,Male,Small,Short,American Shorthair,893,2.88
44230863,Cat,Adult,Male,Small,Short,American Shorthair,5956,4.18
44230815,Cat,Senior,Female,Small,Short,American Shorthair,4616,1.69
44228489,Cat,Adult,Female,Medium,Medium,American Shorthair,11286,3.14
44228106,Cat,Young,Male,Medium,Short,American Shorthair,2256,4.1
44223288,Cat,Baby,Male,Medium,Short,American Shorthair,3068,3.63
44223172,Cat,Baby,Male,Medium,Short,American Shorthair,390,4.56
44222997,Cat,Baby,Female,Medium,Short,American Shorthair,13524,5.0
44222916,Cat,Baby,Female,Medium,Short,American Shorthair,14674,3.23
44222796,Cat,Baby,Female,Medium,Short,American Shorthair,12282,3.12
44221614,Cat,Baby,Female,Small,Short,American Shorthair,8520,3.31
44220806,Cat,Adult,Male,Medium,Medium,American Shorthair,4291,4.25
44213744,Cat,Adult,Male,Medium,Short,American Shorthair,9062,3.05
44211406,Cat,Adult,Male,Medium,Short,American Shorthair,9074,2.97
44205714,Cat,Baby,Male,Small,Short,American Shorthair,10678,2.37
44200195,Cat,Baby,Female,Medium,Short,American Shorthair,5762,3.45
44191488,Cat,Baby,Male,Medium,Medium,American Shorthair,11784,2.97
44191298,Cat,Baby,Female,Medium,Short,American Shorthair,9826,3.61
44191289,Cat,Baby,Male,Medium,Short,American Shorthair,5602,3.35
44186316,Cat,Young,Female,Medium,Short,American Shorthair,5586,2.92
44173791,Cat,Adult,Female,Medium,Short,American Shorthair,8086,2.74
44168698,Cat,Adult,Male,Medium,Short,American Shorthair,627,4.41
44160397,Cat,Baby,Male,Medium,Short,American Shorthair,7843,3.44
44110579,Cat,Adult,Male,Medium,Short,American Shorthair,9143,3.01
44110557,Cat,Young,Female,Small,Short,American Shorthair,9681,2.46
44159154,Cat,Adult,Male,Large,Short,American Shorthair,6126,1.66
44159101,Cat,Adult,Female,Medium,Short,American Shorthair,12094,2.21
44156289,Cat,Senior,Male,Large,Short,American Shorthair,5343,2.75
44154971,Cat,Adult,Female,Medium,Short,American Shorthair,1383,2.89
44154912,Cat,Baby,Male,Medium,Short,American Shorthair,10340,2.29
44154687,Cat,Baby,Female,Small,Short,American Shorthair,8780,3.11
44151602,Cat,Young,Female,Large,Short,American Shorthair,2636,5.0
44151763,Cat,Young,Female,Small,Short,American Shorthair,1474,3.26
44151751,Cat,Young,Male,Medium,Short,American Shorthair,14146,1.56
44151323,Cat,Adult,Male,Large,Short,American Shorthair,5155,2.84
44151237,Cat,Adult,Male,Large,Short,American Shorthair,1827,3.61
44151190,Cat,Adult,Male,Extra Large,Short,American Shorthair,248,4.99
44150938,Cat,Young,Female,Medium,Short,American Shorthair,1001,4.0
44146938,Cat,Adult,Male,Medium,Short,American Shorthair,4110,4.81
44140168,Cat,Baby,Female,Medium,Short,American Shorthair,389,1.7
44140128,Cat,Young,Female,Medium,Short,American Shorthair,9326,2.33
44139742,Cat,Young,Female,Medium,Short,American Shorthair,11460,4.33
44134178,Cat,Baby,Female,Medium,Short,American Shorthair,2393,1.0
44134147,Cat,Young,Male,Large,Short,American Shorthair,5659,4.64
44134137,Cat,Baby,Male,Medium,Short,American Shorthair,5142,2.17
44132758,Cat,Young,Female,Small,Short,American Shorthair,13804,3.71
44129473,Cat,Young,Male,Medium,Short,American Shorthair,10723,2.1
44129462,Cat,Adult,Male,Extra Large,Short,American Shorthair,2073,2.51
44125019,Cat,Baby,Female,Small,Short,American Shorthair,4844,3.42
44124891,Cat,Young,Female,Medium,Short,American Shorthair,5597,3.26
44123532,Cat,Adult,Male,Medium,Short,American Shorthair,5830,3.84
44119193,Cat,Baby,Female,Medium,Short,American Shorthair,1971,2.93
44112426,Cat,Adult,Female,Medium,Short,American Shorthair,14149,4.28
44107227,Cat,Senior,Male,Large,Short,American Shorthair,4439,5.0
44067824,Cat,Adult,Female,Small,Short,American Shorthair,11721,4.25
44100624,Cat,Baby,Female,Medium,Short,American Shorthair,1550,2.33
44100454,Cat,Baby,Male,Small,Short,American Shorthair,4285,3.7
44092505,Cat,Young,Female,Medium,Short,American Shorthair,3532,2.4
44090651,Cat,Adult,Female,Medium,Short,American Shorthair,14061,3.87
44087417,Cat,Adult,Male,Large,Short,American Shorthair,7068,5.0
44078915,Cat,Young,Female,Medium,Short,American Shorthair,13535,1.59
44077746,Cat,Baby,Female,Medium,Short,American Shorthair,219,4.31
44077730,Cat,Baby,Male,Medium,Short,American Shorthair,3286,2.09
44077666,Cat,Baby,Male,Medium,Short,American Shorthair,4595,4.81
44069359,Cat,Young,Female,Small,Short,American Shorthair,14932,4.31
44069333,Cat,Baby,Female,Small,Short,American Shorthair,2554,3.5
44065989,Cat,Baby,Female,Medium,Short,American Shorthair,10593,3.54
44065977,Cat,Baby,Male,Medium,Short,American Shorthair,14090,4.23
44065868,Cat,Senior,Female,Medium,Short,American Shorthair,3332,2.09
44062788,Cat,Baby,Female,Small,Short,American Shorthair,10426,2.3
44056468,Cat,Baby,Male,Small,Short,American Shorthair,3887,2.58
44056466,Cat,Baby,Male,Small,Short,American Shorthair,769,2.51
44055235,Cat,Adult,Male,Medium,Short,American Shorthair,5733,3.12
44055224,Cat,Baby,Male,Small,Short,American Shorthair,2317,4.32
44054760,Cat,Senior,Female,Medium,Short,American Shorthair,565,5.0
44046200,Cat,Adult,Female,Medium,Short,American Shorthair,3088,2.2
44044999,Cat,Adult,Female,Small,Short,American Shorthair,9014,2.13
44044701,Cat,Baby,Female,Small,Short,American Shorthair,13223,3.51
44044690,Cat,Baby,Female,Small,Short,American Shorthair,10530,4.74
44044104,Cat,Baby,Male,Medium,Short,American Shorthair,11716,3.91
44042614,Cat,Young,Female,Medium,Short,American Shorthair,11663,3.15
44041071,Cat,Young,Female,Medium,Short,American Shorthair,3712,2.34
44040184,Cat,Young,Male,Medium,Short,American Shorthair,11305,5.0
44040138,Cat,Young,Female,Medium,Short,American Shorthair,1744,4.79
44040090,Cat,Young,Male,Medium,Short,American Shorthair,12281,5.0
44038326,Cat,Young,Male,Medium,Short,American Shorthair,8786,5.0
44038298,Cat,Baby,Female,Medium,Short,American Shorthair,232,3.34
44038232,Cat,Young,Male,Medium,Short,American Shorthair,12543,4.51
44024836,Cat,Baby,Female,Medium,Short,American Shorthair,4760,3.37
44023316,Cat,Adult,Female,Medium,Short,American Shorthair,2151,2.33
43992679,Cat,Baby,Male,Medium,Short,American Shorthair,1377,1.86
44013380,Cat,Baby,Male,Medium,Short,American Shorthair,12325,3.74
44013081,Cat,Adult,Male,Large,Short,American Shorthair,4401,2.45
44008779,Cat,Adult,Female,Small,Short,American Shorthair,3757,2.14
44008736,Cat,Baby,Female,Medium,Short,American Shorthair,13073,2.98
44008670,Cat,Adult,Male,Medium,Short,American Shorthair,5163,3.18
44008652,Cat,Young,Female,Medium,Short,American Shorthair,2537,5.0
44007312,Cat,Young,Male,Medium,Medium,American Shorthair,3445,2.55
44007278,Cat,Young,Male,Medium,Short,American Shorthair,5511,2.13
44002830,Cat,Young,Male,Medium,Short,American Shorthair,8450,1.7
44002537,Cat,Young,Female,Medium,Short,American Shorthair,11871,2.81
44002528,Cat,Young,Male,Medium,Short,American Shorthair,12068,2.77
44002514,Cat,Young,Male,Medium,Short,American Shorthair,1918,4.2
44002416,Cat,Young,Male,Medium,Short,American Shorthair,9903,1.48
44002394,Cat,Young,Female,Medium,Short,American Shorthair,9444,3.32
44002371,Cat,Young,Female,Medium,Short,American Shorthair,8865,4.01
44002228,Cat,Baby,Male,Medium,Short,American Shorthair,5068,1.95
44002198,Cat,Adult,Female,Medium,Short,American Shorthair,3741,2.36
44002169,Cat,Baby,Female,Small,Short,American Shorthair,12039,3.71
44001770,Cat,Young,Male,Medium,Medium,American Shorthair,4717,4.81
43996025,Cat,Young,Male,Medium,Short,American Shorthair,14010,3.3
43996016,Cat,Baby,Female,Small,Short,American Shorthair,7766,2.7
43992017,Cat,Young,Female,Small,Short,American Shorthair,2145,2.97
43989174,Cat,Young,Male,Medium,Short,American Shorthair,11954,4.11
43989046,Cat,Young,Female,Medium,Short,American Shorthair,11603,1.97
43989036,Cat,Young,Female,Medium,Short,American Shorthair,55,1.5
43986822,Cat,Adult,Female,Small,Short,American Shorthair,2215,3.94
43986793,Cat,Adult,Female,Small,Short,American Shorthair,2130,2.99
43986773,Cat,Young,Female,Small,Short,American Shorthair,2165,3.03
43986759,Cat,Young,Female,Small,Short,American Shorthair,836,3.55
43986104,Cat,Baby,Male,Small,Short,American Shorthair,294,3.94
43983151,Cat,Young,Male,Medium,Short,American Shorthair,5038,3.89
43983142,Cat,Adult,Female,Small,Short,American Shorthair,8835,2.61
43983130,Cat,Young,Female,Small,Short,American Shorthair,5516,4.59
43982957,Cat,Young,Male,Medium,Short,American Shorthair,3554,4.04
43982904,Cat,Adult,Male,Large,Short,American Shorthair,5742,1.64
43978331,Cat,Adult,Female,Medium,Short,American Shorthair,8839,4.21
43978202,Cat,Baby,Male,Medium,Short,American Shorthair,6079,2.6
43975684,Cat,Senior,Female,Large,Short,American Shorthair,3460,3.41
43973872,Cat,Adult,Male,Medium,Short,American Shorthair,9050,3.73
43973406,Cat,Adult,Female,Medium,Short,American Shorthair,10540,2.44
43972873,Cat,Young,Male,Small,Short,American Shorthair,3778,4.43
43969041,Cat,Young,Male,Small,Short,American Shorthair,1087,2.32
43965156,Cat,Young,Female,Medium,Medium,American Shorthair,8073,4.47
43961620,Cat,Baby,Male,Medium,Short,American Shorthair,14675,5.0
43958317,Cat,Adult,Female,Medium,Short,American Shorthair,6257,4.71
43958308,Cat,Young,Male,Medium,Short,American Shorthair,2527,3.12
43957950,Cat,Young,Male,Small,Short,American Shorthair,2335,5.0
43955534,Cat,Baby,Female,Small,Short,American Shorthair,10488,1.95
43954806,Cat,Young,Female,Medium,Short,American Shorthair,9980,4.59
43953611,Cat,Young,Female,Medium,Short,American Shorthair,7105,4.61
43953591,Cat,Young,Male,Medium,Short,American Shorthair,802,2.58
43946448,Cat,Adult,Female,Medium,Medium,American Shorthair,9902,3.63
43945861,Cat,Young,Female,Small,Short,American Shorthair,7966,3.57
43943326,Cat,Baby,Female,Medium,Short,American Shorthair,91,3.27
43943324,Cat,Baby,Male,Medium,Short,American Shorthair,2619,3.27
43932048,Cat,Baby,Male,Medium,Short,American Shorthair,14318,2.86
43931747,Cat,Baby,Male,Medium,Medium,American Shorthair,3853,3.66
43931679,Cat,Young,Female,Medium,Short,American Shorthair,1716,5.0
43931606,Cat,Young,Male,Medium,Short,American Shorthair,1339,5.0
43931540,Cat,Young,Male,Medium,Short,American Shorthair,6059,4.48
43931461,Cat,Baby,Female,Medium,Short,American Shorthair,2191,3.3
43931439,Cat,Baby,Male,Medium,Short,American Shorthair,7556,2.58
43931309,Cat,Baby,Female,Medium,Short,American Shorthair,12416,3.12
43931258,Cat,Young,Male,Medium,Short,American Shorthair,3505,3.18
43927904,Cat,Young,Female,Small,Short,American Shorthair,9679,2.27
43927184,Cat,Young,Female,Medium,Medium,American Shorthair,11010,2.02
43927171,Cat,Adult,Female,Medium,Short,American Shorthair,7105,3.48
43927144,Cat,Baby,Male,Medium,Short,American Shorthair,12079,3.63
43927093,Cat,Baby,Male,Medium,Short,American Shorthair,14541,1.88
43927038,Cat,Young,Male,Medium,Medium,American Shorthair,14793,4.86
43926995,Cat,Adult,Male,Medium,Short,American Shorthair,6178,3.17
43926390,Cat,Adult,Female,Medium,Short,American Shorthair,10387,1.8
43921962,Cat,Baby,Male,Small,Short,American Shorthair,7738,3.25
43921685,Cat,Adult,Female,Small,Short,American Shorthair,6601,3.72
43917240,Cat,Young,Male,Medium,Short,American Shorthair,10811,2.79
43916523,Cat,Baby,Female,Small,Short,American Shorthair,11795,2.51
43914058,Cat,Young,Female,Medium,Short,American Shorthair,4071,5.0
43911620,Cat,Baby,Male,Medium,Short,American Shorthair,13458,3.4
43910880,Cat,Adult,Male,Small,Medium,American Shorthair,13386,3.08
43910572,Cat,Baby,Male,Small,Short,American Shorthair,10640,2.74
43907558,Cat,Young,Female,Medium,Short,American Shorthair,14969,3.95
43899786,Cat,Baby,Female,Medium,Short,American Shorthair,3732,3.11
43899046,Cat,Young,Male,Medium,Short,American Shorthair,8113,4.26
43899030,Cat,Adult,Female,Medium,Short,American Shorthair,59,5.0
43899015,Cat,Young,Male,Medium,Short,American Shorthair,9412,5.0
43899006,Cat,Young,Male,Medium,Short,American Shorthair,4428,2.83
43898996,Cat,Adult,Female,Medium,Short,American Shorthair,10520,3.01
43898795,Cat,Young,Male,Medium,Short,American Shorthair,7293,1.46
43898783,Cat,Young,Male,Medium,Short,American Shorthair,11870,3.54
43898735,Cat,Young,Female,Medium,Short,American Shorthair,9844,3.95
43898713,Cat,Adult,Female,Large,Short,American Shorthair,6218,3.9
43898707,Cat,Adult,Female,Medium,Short,American Shorthair,13183,3.34
43898620,Cat,Young,Male,Medium,Short,American Shorthair,6169,2.07
43898615,Cat,Young,Male,Medium,Short,American Shorthair,11966,2.93
43898602,Cat,Young,Male,Medium,Short,American Shorthair,10430,3.69
43898540,Cat,Young,Female,Medium,Medium,American Shorthair,4871,3.34
43898202,Cat,Young,Female,Medium,Short,American Shorthair,1170,3.89
43898183,Cat,Senior,Female,Large,Short,American Shorthair,14172,5.0
43897780,Cat,Young,Male,Large,Short,American Shorthair,3101,3.5
43896254,Cat,Baby,Female,Medium,Short,American Shorthair,11264,4.36
43896255,Cat,Baby,Female,Medium,Short,American Shorthair,231,3.89
43891327,Cat,Young,Female,Large,Short,American Shorthair,3134,4.11
43891118,Cat,Baby,Male,Medium,Short,American Shorthair,10398,2.38
43890938,Cat,Baby,Female,Medium,Short,American Shorthair,6886,5.0
43890852,Cat,Baby,Male,Medium,Short,American Shorthair,10937,2.71
43890784,Cat,Adult,Male,Small,Short,American Shorthair,3321,3.44
43884757,Cat,Young,Female,Medium,Short,American Shorthair,8346,3.29
43883352,Cat,Adult,Male,Medium,Short,American Shorthair,12357,3.12
43883337,Cat,Adult,Male,Large,Medium,American Shorthair,5948,3.03
43883309,Cat,Adult,Male,Medium,Short,American Shorthair,12754,2.61
43883290,Cat,Adult,Male,Medium,Short,American Shorthair,1553,2.61
43883268,Cat,Adult,Female,Medium,Short,American Shorthair,1077,4.72
43882544,Cat,Adult,Female,Medium,Short,American Shorthair,14455,3.29
43879493,Cat,Baby,Female,Small,Short,American Shorthair,11654,2.42
43878995,Cat,Adult,Male,Medium,Short,American Shorthair,14069,4.09
43878438,Cat,Adult,Male,Large,Short,American Shorthair,7444,3.03
43876321,Cat,Adult,Male,Large,Short,American Shorthair,13837,3.35
43872325,Cat,Senior,Female,Medium,Short,American Shorthair,5880,3.84
43872188,Cat,Baby,Male,Medium,Short,American Shorthair,6658,4.7
43871838,Cat,Young,Male,Medium,Short,American Shorthair,11840,3.68
43871810,Cat,Baby,Male,Medium,Short,American Shorthair,6583,2.14
43871765,Cat,Baby,Male,Medium,Short,American Shorthair,438,3.94
43871723,Cat,Baby,Male,Medium,Short,American Shorthair,3712,2.76
43871574,Cat,Young,Female,Medium,Medium,American Shorthair,6116,3.47
43866756,Cat,Adult,Female,Medium,Short,American Shorthair,5687,2.16
43866754,Cat,Adult,Male,Medium,Short,American Shorthair,6407,4.36
43864722,Cat,Adult,Female,Medium,Short,American Shorthair,927,4.22
43864397,Cat,Young,Male,Medium,Short,American Shorthair,2159,4.69
43864019,Cat,Baby,Male,Medium,Short,American Shorthair,4476,2.51
43863773,Cat,Young,Female,Medium,Short,American Shorthair,7635,2.69
43857488,Cat,Baby,Female,Small,Short,American Shorthair,13939,1.76
43857468,Cat,Adult,Female,Medium,Short,American Shorthair,2217,4.58
43852822,Cat,Young,Male,Medium,Short,American Shorthair,10366,3.62
43850587,Cat,Baby,Female,Medium,Short,American Shorthair,13764,2.95
43850484,Cat,Young,Female,Small,Short,American Shorthair,1117,3.4
43850257,Cat,Baby,Male,Medium,Short,American Shorthair,1961,3.68
43848462,Cat,Young,Female,Small,Short,American Shorthair,11127,2.12
43844798,Cat,Young,Male,Medium,Short,American Shorthair,2409,2.03
43844783,Cat,Adult,Male,Large,Short,American Shorthair,4907,2.93
43839898,Cat,Adult,Male,Medium,Short,American Shorthair,3211,3.71
43835402,Cat,Adult,Male,Medium,Short,American Shorthair,14938,2.83
43834766,Cat,Baby,Female,Medium,Short,American Shorthair,9253,4.65
43830752,Cat,Young,Female,Medium,Short,American Shorthair,3421,1.44
43830731,Cat,Adult,Female,Medium,Short,American Shorthair,5388,5.0
43829416,Cat,Adult,Male,Large,Short,American Shorthair,11527,2.62
43829206,Cat,Baby,Male,Medium,Short,American Shorthair,9464,3.08
43827189,Cat,Adult,Female,Medium,Short,American Shorthair,1628,4.49
43827142,Cat,Young,Female,Medium,Short,American Shorthair,13924,3.96
43827057,Cat,Young,Female,Medium,Short,American Shorthair,6291,3.24
43823044,Cat,Baby,Male,Medium,Short,American Shorthair,5475,3.1
43823037,Cat,Baby,Male,Medium,Short,American Shorthair,6921,3.98
43820393,Cat,Baby,Male,Medium,Short,American Shorthair,9645,1.8
43819494,Cat,Adult,Female,Large,Short,American Shorthair,10128,4.52
43805866,Cat,Young,Male,Medium,Short,American Shorthair,5796,3.28
43801007,Cat,Baby,Female,Medium,Medium,American Shorthair,9518,2.91
43800403,Cat,Adult,Female,Medium,Short,American Shorthair,1369,4.07
43800381,Cat,Adult,Male,Medium,Short,American Shorthair,6290,3.76
43797870,Cat,Senior,Male,Large,Short,American Shorthair,8052,2.23
43797420,Cat,Young,Female,Small,Short,American Shorthair,13207,3.07
43797389,Cat,Young,Female,Small,Short,American Shorthair,2253,3.68
43794687,Cat,Baby,Male,Medium,Short,American Shorthair,3187,3.17
43791701,Cat,Young,Male,Medium,Short,American Shorthair,2947,2.37
43791419,Cat,Young,Male,Large,Short,American Shorthair,11431,3.42
43790578,Cat,Baby,Female,Small,Short,American Shorthair,6311,4.29
43790546,Cat,Young,Male,Medium,Short,American Shorthair,11759,3.95
43783737,Cat,Young,Female,Medium,Short,American Shorthair,7747,3.54
43783707,Cat,Young,Female,Medium,Short,American Shorthair,8716,3.78
43774222,Cat,Baby,Female,Medium,Short,American Shorthair,5912,4.96
43773729,Cat,Young,Female,Small,Short,American Shorthair,13138,4.31
43773683,Cat,Young,Female,Medium,Short,American Shorthair,9968,2.15
43773678,Cat,Adult,Female,Large,Short,American Shorthair,587,2.96
43773587,Cat,Baby,Female,Medium,Short,American Shorthair,13566,4.47
43773566,Cat,Baby,Male,Medium,Short,American Shorthair,4150,2.65
43773562,Cat,Baby,Female,Medium,Short,American Shorthair,8514,4.51
43773557,Cat,Baby,Male,Medium,Short,American Shorthair,12151,1.82
43773509,Cat,Baby,Female,Medium,Short,American Shorthair,3753,2.61
43773079,Cat,Baby,Male,Small,Short,American Shorthair,4734,4.11
43773013,Cat,Young,Male,Medium,Short,American Shorthair,5803,3.86
43772948,Cat,Baby,Female,Medium,Short,American Shorthair,5699,3.91
43769572,Cat,Young,Male,Small,Short,American Shorthair,4880,3.83
43769558,Cat,Young,Female,Small,Short,American Shorthair,4993,3.58
43759141,Cat,Young,Female,Medium,Short,American Shorthair,558,2.84
43762951,Cat,Baby,Female,Medium,Short,American Shorthair,13612,1.0
43762793,Cat,Adult,Female,Small,Short,American Shorthair,1153,3.66
43757913,Cat,Baby,Female,Medium,Short,American Shorthair,2972,3.52
43757883,Cat,Young,Male,Medium,Short,American Shorthair,14063,3.56
43753476,Cat,Young,Male,Medium,Short,American Shorthair,1795,4.34
43753459,Cat,Young,Female,Small,Short,American Shorthair,7565,3.83
43753452,Cat,Baby,Male,Medium,Short,American Shorthair,14025,3.31
43753449,Cat,Baby,Male,Medium,Short,American Shorthair,9775,2.53
43753440,Cat,Adult,Male,Medium,Short,American Shorthair,11973,4.04
43753031,Cat,Young,Male,Medium,Medium,American Shorthair,10627,1.9
43744609,Cat,Baby,Female,Small,Medium,American Shorthair,8340,2.48
43742921,Cat,Baby,Male,Small,Short,American Shorthair,10155,4.45
43742407,Cat,Young,Female,Medium,Short,American Shorthair,4502,2.79
43736878,Cat,Adult,Female,Medium,Short,American Shorthair,4818,2.51
43736304,Cat,Young,Female,Medium,Medium,American Shorthair,1148,3.68
43736293,Cat,Young,Female,Medium,Medium,American Shorthair,4461,4.4
43736282,Cat,Young,Female,Medium,Short,American Shorthair,976,2.74
43736279,Cat,Baby,Male,Medium,Short,American Shorthair,10034,4.5
43736276,Cat,Baby,Female,Small,Short,American Shorthair,9229,5.0
43732659,Cat,Adult,Male,Small,Short,American Shorthair,9708,2.29
43732658,Cat,Young,Male,Small,Short,American Shorthair,12535,4.0
43732657,Cat,Young,Female,Small,Short,American Shorthair,14791,4.45
43729718,Cat,Senior,Female,Medium,Short,American Shorthair,13354,3.47
43729694,Cat,Young,Male,Large,Short,American Shorthair,2667,2.37
43725817,Cat,Adult,Male,Medium,Short,American Shorthair,2247,4.84
43725571,Cat,Baby,Male,Medium,Short,American Shorthair,10618,3.44
43725515,Cat,Baby,Male,Medium,Short,American Shorthair,4264,5.0
43721834,Cat,Adult,Female,Medium,Short,American Shorthair,4413,1.34
43721583,Cat,Baby,Female,Small,Short,American Shorthair,11177,3.7
43721474,Cat,Young,Male,Small,Short,American Shorthair,5517,4.31
43720842,Cat,Young,Female,Medium,Short,American Shorthair,8724,3.25
