cat_id,type,age,gender,size,coat,breed,user_id,rating
44836463,Cat,Young,Male,Small,Short,Tuxedo,1624,2.19
45827880,Cat,Baby,Female,Medium,Short,Tuxedo,7374,3.35
44388603,Cat,Young,Female,Medium,Short,Tuxedo,7144,2.66
46410703,Cat,Baby,Female,Small,Short,Tuxedo,5769,2.3
45002608,Cat,Baby,Male,Large,Medium,Tuxedo,2910,2.48
44174543,Cat,Adult,Female,Medium,Short,Tuxedo,1827,3.49
45294932,Cat,Baby,Male,Medium,Short,Tuxedo,8640,2.45
45259103,Cat,Baby,Male,Medium,Short,Tuxedo,14733,4.45
45277069,Cat,Adult,Male,Medium,Medium,Tuxedo,6196,4.46
46382332,Cat,Adult,Male,Large,Short,Tuxedo,11428,5.0
46324905,Cat,Baby,Female,Medium,Short,Tuxedo,1442,3.79
46083314,Cat,Adult,Male,Medium,Short,Tuxedo,2544,3.05
44915448,Cat,Baby,Male,Medium,Short,Tuxedo,599,3.57
44606627,Cat,Baby,Female,Medium,Short,Tuxedo,9849,3.24
45321137,Cat,Adult,Female,Small,Short,Tuxedo,1101,1.84
46453329,Cat,Adult,Male,Large,Long,Tuxedo,7235,2.67
45660256,Cat,Adult,Male,Medium,Short,Tuxedo,177,3.12
45013810,Cat,Adult,Male,Medium,Short,Tuxedo,6043,2.01
45502380,Cat,Adult,Female,Medium,Short,Tuxedo,11794,3.27
43916701,Cat,Young,Male,Large,Short,Tuxedo,14496,5.0
46616885,Cat,Baby,Female,Medium,Short,Tuxedo,8078,4.43
45504743,Cat,Adult,Female,Medium,Short,Tuxedo,2182,2.56
46804405,Cat,Baby,Male,Medium,Short,Tuxedo,10158,3.22
45488116,Cat,Baby,Male,Medium,Short,Tuxedo,12722,3.88
46096702,Cat,Baby,Female,Medium,Short,Tuxedo,9244,2.28
45072401,Cat,Adult,Female,Medium,Short,Tuxedo,11271,3.77
46386818,Cat,Adult,Male,Medium,Short,Tuxedo,5295,3.44
44982565,Cat,Adult,Male,Small,Short,Tuxedo,8087,4.41
46489524,Cat,Baby,Male,Medium,Short,Tuxedo,5458,4.03
46349567,Cat,Baby,Female,Medium,Short,Tuxedo,6211,2.13
45164011,Cat,Baby,Female,Medium,Short,Tuxedo,1849,4.41
46268882,Cat,Baby,Male,Medium,Short,Tuxedo,5964,4.87
46483679,Cat,Baby,Female,Medium,Short,Tuxedo,8818,2.51
44587347,Cat,Young,Female,Medium,Short,Tuxedo,1559,3.0
46520496,Cat,Baby,Male,Small,Short,Tuxedo,6160,1.0
45716823,Cat,Adult,Female,Medium,Short,Tuxedo,12921,3.15
44574323,Cat,Baby,Male,Medium,Short,Tuxedo,3248,4.01
45722431,Cat,Baby,Female,Medium,Medium,Tuxedo,13777,2.51
45474307,Cat,Baby,Female,Medium,Short,Tuxedo,12695,1.85
45701332,Cat,Young,Female,Medium,Short,Tuxedo,7712,3.45
46067814,Cat,Baby,Female,Medium,Short,Tuxedo,6967,3.61
46303914,Cat,Baby,Female,Small,Short,Tuxedo,1468,3.46
46475668,Cat,Adult,Male,Large,Medium,Tuxedo,14823,4.97
44623173,Cat,Young,Male,Medium,Short,Tuxedo,11539,2.6
46517876,Cat,Adult,Male,Large,Short,Tuxedo,3593,2.59
46304577,Cat,Young,Male,Medium,Short,Tuxedo,747,3.78
45158850,Cat,Adult,Male,Medium,Short,Tuxedo,2446,3.79
44874136,Cat,Baby,Male,Medium,Short,Tuxedo,11643,3.0
45743715,Cat,Baby,Male,Small,Short,Tuxedo,13540,3.49
46422230,Cat,Baby,Female,Small,Short,Tuxedo,3633,3.84
45665920,Cat,Adult,Female,Medium,Short,Tuxedo,55,3.12
45272431,Cat,Adult,Male,Medium,Short,Tuxedo,7427,5.0
46291472,Cat,Adult,Male,Medium,Short,Tuxedo,8241,3.61
43898265,Cat,Adult,Female,Medium,Short,Tuxedo,7986,2.06
43965390,Cat,Baby,Female,Small,Short,Tuxedo,13501,4.55
44181097,Cat,Young,Male,Medium,Medium,Tuxedo,10732,4.71
45939488,Cat,Baby,Female,Medium,Short,Tuxedo,9143,3.86
44809676,Cat,Baby,Male,Medium,Short,Tuxedo,1578,3.36
46373227,Cat,Young,Male,Medium,Short,Tuxedo,13401,3.28
45008434,Cat,Baby,Male,Medium,Short,Tuxedo,4307,1.0
44496790,Cat,Young,Male,Medium,Short,Tuxedo,9306,3.6
46155256,Cat,Young,Male,Medium,Short,Tuxedo,5297,2.05
45761336,Cat,Baby,Female,Small,Short,Tuxedo,6089,3.81
45155115,Cat,Young,Female,Medium,Short,Tuxedo,10888,1.32
46586360,Cat,Baby,Female,Small,Short,Tuxedo,5797,4.22
46595896,Cat,Young,Female,Medium,Short,Tuxedo,252,5.0
45764557,Cat,Young,Female,Medium,Medium,Tuxedo,13670,5.0
44908612,Cat,Adult,Male,Medium,Short,Tuxedo,8129,4.61
46582481,Cat,Senior,Male,Large,Short,Tuxedo,4320,5.0
46059785,Cat,Adult,Male,Large,Short,Tuxedo,12835,4.44
43900069,Cat,Baby,Male,Small,Short,Tuxedo,5431,3.23
46605374,Cat,Baby,Female,Medium,Short,Tuxedo,6826,3.53
45626219,Cat,Baby,Female,Medium,Short,Tuxedo,13116,4.59
46480857,Cat,Baby,Male,Medium,Short,Tuxedo,14315,2.87
46063787,Cat,Baby,Female,Medium,Short,Tuxedo,12483,1.66
44386636,Cat,Adult,Female,Medium,Short,Tuxedo,5965,4.71
45538800,Cat,Baby,Female,Medium,Short,Tuxedo,9824,4.42
45308865,Cat,Baby,Male,Medium,Short,Tuxedo,1158,3.51
46354759,Cat,Young,Female,Medium,Short,Tuxedo,8055,2.81
46538396,Cat,Baby,Female,Medium,Short,Tuxedo,10056,3.53
46071328,Cat,Adult,Male,Medium,Short,Tuxedo,10336,2.81
44303862,Cat,Adult,Female,Medium,Short,Tuxedo,4009,4.11
45204698,Cat,Baby,Male,Medium,Short,Tuxedo,14839,4.55
45660072,Cat,Baby,Male,Medium,Short,Tuxedo,3735,3.47
43965621,Cat,Young,Female,Medium,Short,Tuxedo,4677,4.61
46622021,Cat,Baby,Male,Large,Short,Tuxedo,13638,4.58
46158546,Cat,Baby,Male,Small,Short,Tuxedo,11691,4.04
45201750,Cat,Young,Male,Medium,Short,Tuxedo,9089,3.86
46391087,Cat,Baby,Female,Medium,Short,Tuxedo,11948,3.76
45848115,Cat,Adult,Male,Medium,Short,Tuxedo,8581,3.82
44846571,Cat,Baby,Female,Small,Short,Tuxedo,4338,2.9
45064831,Cat,Adult,Female,Medium,Medium,Tuxedo,12482,3.2
44686702,Cat,Baby,Male,Medium,Short,Tuxedo,3749,3.95
45704864,Cat,Baby,Female,Medium,Short,Tuxedo,6821,3.99
45946133,Cat,Baby,Male,Medium,Short,Tuxedo,13133,2.58
46790515,Cat,Baby,Female,Medium,Short,Tuxedo,5628,3.15
45531427,Cat,Baby,Male,Medium,Short,Tuxedo,7265,2.77
44730734,Cat,Adult,Male,Medium,Medium,Tuxedo,7645,2.2
44147522,Cat,Adult,Male,Medium,Short,Tuxedo,14906,3.42
44403198,Cat,Adult,Female,Medium,Short,Tuxedo,1796,1.94
44076618,Cat,Adult,Female,Medium,Short,Tuxedo,9556,3.37
46105442,Cat,Baby,Female,Medium,Short,Tuxedo,6194,4.22
46026815,Cat,Young,Female,Small,Short,Tuxedo,5869,1.0
45003162,Cat,Baby,Male,Medium,Medium,Tuxedo,12560,5.0
44863237,Cat,Baby,Male,Medium,Short,Tuxedo,5431,2.92
46235821,Cat,Young,Female,Medium,Short,Tuxedo,11112,2.95
45455818,Cat,Young,Female,Medium,Short,Tuxedo,12435,4.77
46559069,Cat,Adult,Male,Medium,Short,Tuxedo,12079,3.46
45071409,Cat,Baby,Male,Small,Short,Tuxedo,13156,4.13
45015574,Cat,Baby,Male,Large,Short,Tuxedo,1648,3.9
44538366,Cat,Baby,Male,Medium,Medium,Tuxedo,11410,3.15
44582470,Cat,Baby,Male,Large,Short,Tuxedo,9940,3.93
44915623,Cat,Baby,Male,Small,Medium,Tuxedo,5931,3.71
44742728,Cat,Adult,Male,Large,Short,Tuxedo,14996,3.92
44397838,Cat,Young,Female,Medium,Short,Tuxedo,5753,3.99
44881632,Cat,Young,Male,Medium,Short,Tuxedo,1256,3.1
45350283,Cat,Adult,Female,Medium,Short,Tuxedo,4240,3.4
46076335,Cat,Adult,Male,Medium,Short,Tuxedo,1638,3.29
43899916,Cat,Baby,Male,Medium,Short,Tuxedo,4830,4.41
44462382,Cat,Young,Female,Medium,Short,Tuxedo,9488,3.11
45588864,Cat,Young,Male,Medium,Short,Tuxedo,11285,3.7
44649781,Cat,Adult,Female,Medium,Short,Tuxedo,4732,3.19
45508467,Cat,Baby,Female,Medium,Short,Tuxedo,685,3.75
44852518,Cat,Young,Male,Large,Short,Tuxedo,13520,1.46
45570561,Cat,Baby,Female,Medium,Short,Tuxedo,14467,3.97
45132967,Cat,Young,Male,Medium,Short,Tuxedo,10186,1.8
45810212,Cat,Adult,Female,Medium,Short,Tuxedo,3400,3.02
46734871,Cat,Baby,Male,Medium,Short,Tuxedo,2450,2.8
45221261,Cat,Baby,Male,Medium,Short,Tuxedo,8944,2.98
46471979,Cat,Young,Female,Medium,Short,Tuxedo,11763,1.79
45154006,Cat,Young,Male,Small,Short,Tuxedo,4292,3.43
46664840,Cat,Adult,Female,Large,Short,Tuxedo,8001,2.97
45328382,Cat,Baby,Female,Medium,Short,Tuxedo,13631,3.47
43954729,Cat,Adult,Male,Medium,Short,Tuxedo,4135,4.0
45297325,Cat,Adult,Female,Medium,Short,Tuxedo,10239,1.73
46656775,Cat,Baby,Female,Medium,Short,Tuxedo,4583,2.98
45249653,Cat,Adult,Female,Small,Short,Tuxedo,14835,3.1
46188488,Cat,Senior,Male,Large,Short,Tuxedo,14464,3.11
43797485,Cat,Young,Female,Medium,Short,Tuxedo,4864,4.83
45831459,Cat,Baby,Male,Medium,Short,Tuxedo,1084,1.21
44787427,Cat,Young,Female,Medium,Short,Tuxedo,12132,4.73
45474715,Cat,Young,Female,Small,Short,Tuxedo,9403,1.8
44845746,Cat,Baby,Female,Small,Short,Tuxedo,8005,4.16
44122746,Cat,Baby,Female,Medium,Short,Tuxedo,7373,4.92
45145113,Cat,Baby,Male,Small,Short,Tuxedo,2338,3.23
44887121,Cat,Baby,Female,Medium,Short,Tuxedo,14107,2.49
44080620,Cat,Young,Female,Medium,Short,Tuxedo,7682,2.25
45522953,Cat,Baby,Male,Large,Short,Tuxedo,9781,4.47
44939941,Cat,Baby,Female,Medium,Short,Tuxedo,11380,2.52
45945471,Cat,Baby,Male,Medium,Short,Tuxedo,2165,3.5
46688772,Cat,Adult,Male,Medium,Medium,Tuxedo,8868,3.6
46183652,Cat,Adult,Female,Medium,Short,Tuxedo,452,1.23
45004937,Cat,Baby,Female,Small,Short,Tuxedo,11634,1.96
45064812,Cat,Baby,Male,Small,Short,Tuxedo,5622,1.04
43965552,Cat,Baby,Male,Medium,Short,Tuxedo,4750,4.01
46209773,Cat,Young,Female,Large,Short,Tuxedo,9454,5.0
44239816,Cat,Adult,Male,Large,Short,Tuxedo,2101,3.97
46176204,Cat,Baby,Female,Medium,Short,Tuxedo,3039,2.94
45485999,Cat,Baby,Female,Medium,Short,Tuxedo,1383,5.0
45557779,Cat,Baby,Male,Large,Short,Tuxedo,465,2.8
45455792,Cat,Young,Female,Medium,Short,Tuxedo,11053,3.02
45202795,Cat,Baby,Female,Medium,Short,Tuxedo,8607,4.26
43789678,Cat,Young,Female,Medium,Short,Tuxedo,13921,2.96
44695489,Cat,Adult,Male,Large,Long,Tuxedo,9175,3.05
44863363,Cat,Adult,Male,Small,Short,Tuxedo,1247,3.62
45336575,Cat,Young,Female,Medium,Short,Tuxedo,11151,4.43
44633264,Cat,Adult,Male,Large,Short,Tuxedo,7954,3.92
44887765,Cat,Adult,Male,Medium,Short,Tuxedo,36,3.97
46421939,Cat,Adult,Male,Medium,Short,Tuxedo,6156,2.52
44159990,Cat,Baby,Female,Medium,Short,Tuxedo,6598,3.24
46317622,Cat,Adult,Male,Small,Short,Tuxedo,6594,4.42
44874211,Cat,Baby,Male,Small,Short,Tuxedo,12051,3.27
45164100,Cat,Baby,Male,Medium,Short,Tuxedo,9705,2.78
45174253,Cat,Baby,Female,Small,Short,Tuxedo,6874,4.01
45537219,Cat,Adult,Male,Large,Short,Tuxedo,11832,4.32
44746017,Cat,Baby,Male,Large,Medium,Tuxedo,10318,2.87
46425445,Cat,Young,Female,Medium,Short,Tuxedo,1299,3.38
46535189,Cat,Young,Female,Small,Short,Tuxedo,8000,3.78
45907245,Cat,Baby,Male,Small,Short,Tuxedo,2576,3.29
45827918,Cat,Baby,Female,Medium,Short,Tuxedo,13602,4.56
44054166,Cat,Baby,Female,Small,Short,Tuxedo,14792,3.4
45079772,Cat,Baby,Male,Medium,Short,Tuxedo,4783,2.81
44990039,Cat,Baby,Male,Medium,Medium,Tuxedo,3539,3.12
44427431,Cat,Young,Female,Medium,Short,Tuxedo,14246,3.74
45365994,Cat,Young,Male,Medium,Short,Tuxedo,4161,1.6
44355136,Cat,Baby,Female,Medium,Short,Tuxedo,4826,3.27
45406633,Cat,Baby,Male,Medium,Short,Tuxedo,780,2.74
46608308,Cat,Adult,Female,Small,Short,Tuxedo,14927,1.65
45467997,Cat,Baby,Male,Medium,Short,Tuxedo,9734,4.62
44002085,Cat,Adult,Male,Medium,Short,Tuxedo,2078,3.32
45413636,Cat,Young,Male,Medium,Short,Tuxedo,7609,3.89
46453927,Cat,Young,Female,Medium,Short,Tuxedo,14331,3.86
45965181,Cat,Baby,Male,Medium,Short,Tuxedo,13901,3.89
45804458,Cat,Baby,Male,Medium,Short,Tuxedo,12819,4.18
45956442,Cat,Baby,Male,Medium,Short,Tuxedo,12230,3.87
44486338,Cat,Senior,Male,Large,Short,Tuxedo,9015,4.46
44174948,Cat,Senior,Female,Medium,Short,Tuxedo,10555,2.46
44927604,Cat,Baby,Female,Medium,Short,Tuxedo,14892,1.69
46096757,Cat,Baby,Male,Medium,Short,Tuxedo,3815,3.25
46118342,Cat,Baby,Male,Medium,Short,Tuxedo,3864,4.81
43965832,Cat,Adult,Male,Medium,Medium,Tuxedo,10774,3.27
45959750,Cat,Baby,Female,Small,Short,Tuxedo,14797,3.54
45492965,Cat,Baby,Female,Medium,Short,Tuxedo,13300,4.26
44205744,Cat,Baby,Male,Medium,Short,Tuxedo,12186,3.15
45050084,Cat,Baby,Male,Medium,Short,Tuxedo,10413,2.46
44738728,Cat,Adult,Male,Medium,Medium,Tuxedo,1089,2.97
44292448,Cat,Baby,Male,Medium,Short,Tuxedo,5692,2.05
45901301,Cat,Young,Female,Medium,Short,Tuxedo,10940,2.58
45071385,Cat,Young,Male,Medium,Short,Tuxedo,14603,2.08
44888574,Cat,Young,Female,Medium,Short,Tuxedo,4638,3.25
46601219,Cat,Baby,Male,Small,Short,Tuxedo,6733,1.9
45929473,Cat,Baby,Male,Medium,Short,Tuxedo,1586,3.13
45258807,Cat,Adult,Female,Medium,Short,Tuxedo,13762,4.32
46460066,Cat,Baby,Male,Large,Short,Tuxedo,4195,3.85
45407779,Cat,Young,Male,Large,Short,Tuxedo,9666,2.93
44266247,Cat,Young,Male,Medium,Short,Tuxedo,8077,4.6
45308750,Cat,Baby,Male,Medium,Short,Tuxedo,12897,4.87
45736041,Cat,Baby,Female,Small,Short,Tuxedo,7211,3.61
46051083,Cat,Adult,Male,Medium,Short,Tuxedo,7988,4.99
46071969,Cat,Baby,Female,Medium,Short,Tuxedo,14126,2.5
44991677,Cat,Baby,Female,Medium,Short,Tuxedo,14513,3.93
46347096,Cat,Adult,Male,Large,Short,Tuxedo,5444,3.8
44160916,Cat,Young,Male,Medium,Medium,Tuxedo,4948,4.04
45030742,Cat,Baby,Female,Medium,Short,Tuxedo,6568,4.8
44301086,Cat,Young,Female,Medium,Short,Tuxedo,8014,1.82
43948196,Cat,Young,Female,Small,Short,Tuxedo,2993,3.64
43826243,Cat,Adult,Male,Large,Short,Tuxedo,13561,3.98
45396843,Cat,Baby,Male,Small,Medium,Tuxedo,4958,3.01
46741821,Cat,Baby,Female,Small,Short,Tuxedo,4942,3.22
43978273,Cat,Baby,Female,Medium,Short,Tuxedo,10084,4.41
43992238,Cat,Adult,Female,Medium,Short,Tuxedo,12215,4.22
45015768,Cat,Baby,Male,Medium,Medium,Tuxedo,2161,4.78
44174962,Cat,Young,Female,Medium,Short,Tuxedo,5541,3.36
45460367,Cat,Baby,Male,Medium,Short,Tuxedo,1216,2.94
45602289,Cat,Baby,Female,Medium,Short,Tuxedo,9739,4.1
44273282,Cat,Baby,Female,Large,Short,Tuxedo,14414,4.03
46065494,Cat,Young,Male,Medium,Short,Tuxedo,425,2.41
44956436,Cat,Adult,Male,Medium,Short,Tuxedo,5149,4.27
44881070,Cat,Adult,Male,Large,Short,Tuxedo,3387,2.85
44637099,Cat,Baby,Male,Medium,Short,Tuxedo,10718,2.87
45484539,Cat,Baby,Male,Small,Medium,Tuxedo,14715,3.69
45258804,Cat,Adult,Female,Medium,Short,Tuxedo,572,5.0
46199587,Cat,Baby,Female,Medium,Short,Tuxedo,8101,4.46
44863324,Cat,Young,Male,Medium,Short,Tuxedo,1615,3.56
46466712,Cat,Young,Male,Medium,Short,Tuxedo,1673,3.77
45892162,Cat,Baby,Male,Small,Short,Tuxedo,2306,3.18
43916137,Cat,Baby,Female,Medium,Short,Tuxedo,6306,5.0
46361528,Cat,Adult,Female,Medium,Short,Tuxedo,12498,2.95
45140812,Cat,Senior,Female,Medium,Short,Tuxedo,6086,3.36
46525967,Cat,Young,Female,Small,Short,Tuxedo,14780,4.5
46121678,Cat,Young,Male,Medium,Short,Tuxedo,141,2.74
46157139,Cat,Young,Female,Medium,Short,Tuxedo,3700,3.53
45194346,Cat,Baby,Female,Medium,Short,Tuxedo,2217,4.59
46551350,Cat,Young,Female,Medium,Short,Tuxedo,10261,2.9
44734906,Cat,Baby,Male,Small,Short,Tuxedo,3419,4.46
45732790,Cat,Baby,Female,Medium,Short,Tuxedo,4446,4.35
45939512,Cat,Baby,Male,Medium,Short,Tuxedo,9493,4.3
44963586,Cat,Baby,Female,Medium,Short,Tuxedo,372,3.7
44357067,Cat,Adult,Male,Medium,Short,Tuxedo,3816,3.36
44714014,Cat,Baby,Female,Small,Short,Tuxedo,1557,3.4
46725663,Cat,Baby,Male,Small,Short,Tuxedo,644,3.69
46049245,Cat,Young,Male,Medium,Short,Tuxedo,5628,4.01
44147903,Cat,Senior,Female,Medium,Short,Tuxedo,6462,5.0
43773383,Cat,Young,Female,Large,Short,Tuxedo,682,5.0
46076021,Cat,Adult,Male,Large,Short,Tuxedo,2029,5.0
44318312,Cat,Young,Male,Large,Short,Tuxedo,2423,1.97
46357758,Cat,Young,Male,Medium,Short,Tuxedo,8367,3.07
43916238,Cat,Adult,Male,Medium,Short,Tuxedo,1744,3.51
46176907,Cat,Baby,Male,Medium,Short,Tuxedo,10290,1.84
45015379,Cat,Baby,Male,Medium,Short,Tuxedo,4789,4.2
44806239,Cat,Baby,Male,Medium,Short,Tuxedo,1470,3.57
45643744,Cat,Adult,Female,Medium,Short,Tuxedo,6330,3.82
44498974,Cat,Baby,Male,Small,Short,Tuxedo,11032,3.3
44266224,Cat,Baby,Female,Medium,Medium,Tuxedo,10720,2.77
45704793,Cat,Young,Female,Small,Short,Tuxedo,3930,5.0
45925341,Cat,Baby,Male,Small,Short,Tuxedo,707,2.97
45003497,Cat,Baby,Male,Medium,Long,Tuxedo,6306,2.74
44927595,Cat,Baby,Female,Medium,Short,Tuxedo,8701,2.38
43916686,Cat,Young,Male,Medium,Short,Tuxedo,11859,3.25
44874805,Cat,Young,Male,Medium,Short,Tuxedo,8943,3.96
45273881,Cat,Young,Female,Small,Short,Tuxedo,5102,2.77
45376231,Cat,Baby,Male,Small,Medium,Tuxedo,419,2.97
46643255,Cat,Young,Female,Medium,Medium,Tuxedo,8951,2.0
44962864,Cat,Young,Male,Medium,Medium,Tuxedo,13253,4.45
45956359,Cat,Baby,Male,Medium,Short,Tuxedo,11573,3.56
44099138,Cat,Baby,Male,Small,Short,Tuxedo,6096,3.45
45903708,Cat,Baby,Male,Medium,Short,Tuxedo,4608,3.01
46156068,Cat,Young,Female,Small,Short,Tuxedo,6065,5.0
45686075,Cat,Baby,Female,Medium,Short,Tuxedo,10698,3.35
44686132,Cat,Adult,Male,Large,Short,Tuxedo,7168,2.01
45117864,Cat,Young,Male,Medium,Short,Tuxedo,14254,3.78
44562355,Cat,Baby,Male,Medium,Short,Tuxedo,4371,3.09
46162630,Cat,Baby,Male,Medium,Short,Tuxedo,10959,2.22
46682993,Cat,Baby,Male,Medium,Short,Tuxedo,7226,3.2
44338663,Cat,Adult,Female,Medium,Short,Tuxedo,8339,2.57
45503331,Cat,Adult,Male,Medium,Short,Tuxedo,11454,3.25
45203537,Cat,Baby,Female,Medium,Short,Tuxedo,2631,3.5
45686341,Cat,Baby,Male,Medium,Short,Tuxedo,3432,2.77
46343573,Cat,Adult,Male,Medium,Short,Tuxedo,4400,5.0
45230790,Cat,Young,Female,Medium,Short,Tuxedo,12253,3.91
43898674,Cat,Adult,Female,Medium,Medium,Tuxedo,13313,1.99
46682551,Cat,Baby,Female,Medium,Short,Tuxedo,4342,5.0
46608065,Cat,Adult,Male,Large,Medium,Tuxedo,2076,4.55
46008187,Cat,Baby,Female,Medium,Short,Tuxedo,11811,3.91
45869183,Cat,Baby,Male,Medium,Short,Tuxedo,1329,1.8
46396665,Cat,Young,Female,Medium,Short,Tuxedo,9910,1.55
46799720,Cat,Adult,Male,Medium,Short,Tuxedo,3955,4.96
44790247,Cat,Adult,Female,Medium,Short,Tuxedo,13938,2.38
45633265,Cat,Young,Male,Medium,Short,Tuxedo,13157,3.7
45016022,Cat,Baby,Male,Medium,Short,Tuxedo,13714,1.87
44818734,Cat,Baby,Male,Medium,Short,Tuxedo,11769,2.46
45698535,Cat,Baby,Female,Medium,Short,Tuxedo,7157,5.0
46230222,Cat,Adult,Female,Medium,Short,Tuxedo,5729,4.78
46587737,Cat,Baby,Male,Medium,Short,Tuxedo,5537,3.96
46601276,Cat,Young,Male,Small,Short,Tuxedo,495,2.76
44822269,Cat,Baby,Female,Small,Short,Tuxedo,3717,2.53
46259476,Cat,Young,Female,Medium,Short,Tuxedo,1475,3.14
44605670,Cat,Young,Female,Large,Short,Tuxedo,7935,2.98
46202291,Cat,Baby,Male,Medium,Short,Tuxedo,10091,3.38
45406654,Cat,Baby,Male,Medium,Short,Tuxedo,13480,3.09
44526222,Cat,Baby,Male,Medium,Medium,Tuxedo,4500,4.73
46456609,Cat,Adult,Male,Medium,Short,Tuxedo,9303,3.7
44798412,Cat,Young,Female,Medium,Short,Tuxedo,12150,3.92
46679106,Cat,Baby,Male,Medium,Short,Tuxedo,4155,3.6
44797755,Cat,Baby,Female,Medium,Short,Tuxedo,4275,3.03
44644673,Cat,Young,Male,Large,Short,Tuxedo,13232,2.49
44746146,Cat,Adult,Male,Large,Short,Tuxedo,11487,3.28
45132181,Cat,Adult,Male,Medium,Medium,Tuxedo,3779,4.63
46398289,Cat,Baby,Female,Medium,Short,Tuxedo,1981,3.84
46264527,Cat,Adult,Female,Small,Short,Tuxedo,13138,4.38
44561488,Cat,Baby,Male,Medium,Short,Tuxedo,8410,2.74
45061560,Cat,Baby,Male,Medium,Short,Tuxedo,10504,2.99
45778025,Cat,Young,Male,Medium,Short,Tuxedo,7616,1.83
44982330,Cat,Adult,Male,Medium,Short,Tuxedo,6284,4.0
44648651,Cat,Senior,Male,Medium,Short,Tuxedo,1582,3.18
46679661,Cat,Adult,Male,Medium,Short,Tuxedo,10864,4.96
43863291,Cat,Baby,Male,Medium,Short,Tuxedo,13112,3.19
45866835,Cat,Young,Male,Medium,Medium,Tuxedo,14197,3.33
45314800,Cat,Baby,Male,Medium,Short,Tuxedo,14420,5.0
46727730,Cat,Baby,Male,Medium,Short,Tuxedo,12427,3.44
45003154,Cat,Baby,Male,Small,Short,Tuxedo,2213,1.7
45168846,Cat,Baby,Male,Medium,Medium,Tuxedo,3131,3.51
44907886,Cat,Baby,Male,Medium,Short,Tuxedo,2304,3.58
46652656,Cat,Adult,Female,Medium,Medium,Tuxedo,13554,2.28
45589974,Cat,Senior,Female,Medium,Short,Tuxedo,8401,3.0
44160905,Cat,Young,Male,Medium,Medium,Tuxedo,2129,3.79
45264859,Cat,Senior,Female,Small,Short,Tuxedo,7516,3.5
45567066,Cat,Young,Female,Medium,Short,Tuxedo,9599,3.81
46080690,Cat,Young,Female,Large,Short,Tuxedo,11729,4.94
44637450,Cat,Adult,Male,Large,Short,Tuxedo,1176,4.47
44358888,Cat,Senior,Female,Small,Short,Tuxedo,7622,3.36
44812442,Cat,Baby,Female,Medium,Short,Tuxedo,8609,4.72
46460969,Cat,Baby,Male,Large,Short,Tuxedo,13807,2.28
46289347,Cat,Young,Male,Medium,Short,Tuxedo,4312,5.0
45476126,Cat,Baby,Female,Medium,Short,Tuxedo,12406,3.54
46011243,Cat,Baby,Male,Small,Medium,Tuxedo,8182,2.69
46766385,Cat,Baby,Male,Medium,Short,Tuxedo,4711,1.97
45934992,Cat,Baby,Female,Medium,Short,Tuxedo,12823,3.05
45627268,Cat,Baby,Female,Medium,Short,Tuxedo,12681,4.18
45096874,Cat,Young,Female,Medium,Short,Tuxedo,12230,3.73
46545988,Cat,Adult,Male,Medium,Short,Tuxedo,10736,4.41
44764687,Cat,Baby,Female,Small,Short,Tuxedo,2713,4.23
46398317,Cat,Senior,Male,Medium,Short,Tuxedo,6346,2.53
46118240,Cat,Adult,Female,Extra Large,Short,Tuxedo,1172,4.9
45027175,Cat,Baby,Female,Medium,Short,Tuxedo,12463,4.69
46384428,Cat,Adult,Female,Medium,Short,Tuxedo,8468,2.59
46611128,Cat,Young,Male,Medium,Short,Tuxedo,10365,3.86
45022278,Cat,Baby,Male,Medium,Short,Tuxedo,3969,4.9
44025179,Cat,Baby,Female,Small,Short,Tuxedo,13266,2.39
45605079,Cat,Baby,Male,Medium,Short,Tuxedo,2806,4.05
46607482,Cat,Young,Female,Small,Short,Tuxedo,9372,4.13
45193336,Cat,Young,Female,Medium,Short,Tuxedo,2677,3.7
45230133,Cat,Baby,Male,Small,Short,Tuxedo,13091,2.85
44414622,Cat,Adult,Male,Large,Short,Tuxedo,5974,3.64
45016701,Cat,Young,Male,Medium,Short,Tuxedo,12491,3.45
44701694,Cat,Young,Male,Medium,Short,Tuxedo,5516,2.84
45016069,Cat,Baby,Female,Small,Short,Tuxedo,313,2.39
43985872,Cat,Baby,Male,Medium,Short,Tuxedo,7112,2.39
45210151,Cat,Baby,Female,Small,Short,Tuxedo,14390,5.0
43989106,Cat,Young,Male,Medium,Short,Tuxedo,6634,5.0
43961971,Cat,Young,Female,Small,Short,Tuxedo,6053,2.26
44889793,Cat,Baby,Male,Medium,Short,Tuxedo,14231,4.59
44233588,Cat,Young,Male,Medium,Short,Tuxedo,8060,4.21
45643788,Cat,Baby,Female,Medium,Short,Tuxedo,14956,4.44
44214173,Cat,Adult,Male,Medium,Short,Tuxedo,12086,5.0
46376432,Cat,Baby,Male,Medium,Short,Tuxedo,12199,4.09
44731900,Cat,Adult,Female,Medium,Short,Tuxedo,14404,3.82
43811010,Cat,Baby,Female,Medium,Short,Tuxedo,5378,1.17
46336367,Cat,Baby,Male,Large,Short,Tuxedo,2335,2.79
45258799,Cat,Adult,Female,Medium,Short,Tuxedo,3994,2.52
45204695,Cat,Baby,Female,Medium,Short,Tuxedo,9434,3.59
46521750,Cat,Baby,Male,Small,Short,Tuxedo,400,5.0
45320571,Cat,Baby,Male,Medium,Short,Tuxedo,11128,1.0
